"SUID","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ID","name","selected","shared name"
"1549","ZIN|zinedin","118941","29888","STRN4","9606",,"STRN4","29888","STRN4","false","STRN4"
"1550","PR264|SC-35|SC35|SFRS2|SFRS2A|SRp30b","112325","6427","SRSF2","9606",,"SRSF2","6427","SRSF2","false","SRSF2"
"1551","ERA|ERAL1A|H-ERA|HERA-A|HERA-B","117666","26284","ERAL1","9606",,"ERAL1","26284","ERAL1","false","ERAL1"
"1552","TIM13|TIM13B|TIMM13A|TIMM13B|ppv1","117722","26517","TIMM13","9606",,"TIMM13","26517","TIMM13","false","TIMM13"
"1553","C11orf59|PDRO|Ragulator1|p18|p27RF-Rho","120336","55004","LAMTOR1","9606","PP7157","LAMTOR1","55004","LAMTOR1","false","LAMTOR1"
"1554","HEL-S-114|TRP32|TXL-1|TXNL|Txl","114755","9352","TXNL1","9606",,"TXNL1","9352","TXNL1","false","TXNL1"
"1555","CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M","110751","4670","HNRNPM","9606",,"HNRNPM","4670","HNRNPM","false","HNRNPM"
"1556","PEP3","121664","57617","VPS18","9606",,"VPS18","57617","VPS18","false","VPS18"
"1557","9G8|hSlu7","115820","10569","SLU7","9606",,"SLU7","10569","SLU7","false","SLU7"
"1558","C20orf11|TWA1","120327","54994","GID8","9606",,"GID8","54994","GID8","false","GID8"
"1559","HNRPUL2|SAF-A2","128685","221092","HNRNPUL2","9606",,"HNRNPUL2","221092","HNRNPUL2","false","HNRNPUL2"
"1560","GPATC5|GPATCH5|Spp2|T54","118086","27238","GPKOW","9606",,"GPKOW","27238","GPKOW","false","GPKOW"
"1561","","125630","118980","SFXN2","9606","RP11-47A8.2","SFXN2","118980","SFXN2","false","SFXN2"
"1562","ECS-1|ECS1|ESA|ESA1|M17S1","108608","2319","FLOT2","9606",,"FLOT2","2319","FLOT2","false","FLOT2"
"1563","KNSL8|bA387M24.3","124648","89953","KLC4","9606",,"KLC4","89953","KLC4","false","KLC4"
"1564","FARSLB|FRSB|PheHB|PheRS","115367","10056","FARSB","9606","HSPC173","FARSB","10056","FARSB","false","FARSB"
"1565","TRAPA","112623","6745","SSR1","9606","PSEC0262","SSR1","6745","SSR1","false","SSR1"
"1566","HST422|TMS|TS","113149","7298","TYMS","9606","OK/SW-cl.29","TYMS","7298","TYMS","false","TYMS"
"1567","","111807","5869","RAB5B","9606",,"RAB5B","5869","RAB5B","false","RAB5B"
"1568","GLT25D1","122826","79709","COLGALT1","9606","PSEC0241","COLGALT1","79709","COLGALT1","false","COLGALT1"
"1569","PTN2|PTPT|TC-PTP|TCELLPTP|TCPTP","111737","5771","PTPN2","9606",,"PTPN2","5771","PTPN2","false","PTPN2"
"1570","CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|NF-AT-90|NF110|NF110b|NF90|NF90a|NF90b|NFAR|NFAR-1|NFAR2|TCP110|TCP80","109822","3609","ILF3","9606",,"ILF3","3609","ILF3","false","ILF3"
"1571","CAP-D2|CNAP1|hCAP-D2","115246","9918","NCAPD2","9606",,"NCAPD2","9918","NCAPD2","false","NCAPD2"
"1572","DBP-RB|UKVH5d","108019","1653","DDX1","9606",,"DDX1","1653","DDX1","false","DDX1"
"1573","LFTD|NBIA3","108789","2512","FTL","9606",,"FTL","2512","FTL","false","FTL"
"1574","HNRPR|hnRNP-R","115530","10236","HNRNPR","9606",,"HNRNPR","10236","HNRNPR","false","HNRNPR"
"1575","CI-23k|CI23KD|TYKY","110806","4728","NDUFS8","9606",,"NDUFS8","4728","NDUFS8","false","NDUFS8"
"1576","UDRPASE|UP|UPASE|UPP","113224","7378","UPP1","9606",,"UPP1","7378","UPP1","false","UPP1"
"1577","RBAF600|ZUBR1|p600","116934","23352","UBR4","9606","RP5-1126H10.1","UBR4","23352","UBR4","false","UBR4"
"1578","E217K|UBC7|UBE2G","113174","7326","UBE2G1","9606",,"UBE2G1","7326","UBE2G1","false","UBE2G1"
"1579","D18S892E|DRP3|DTN|DTN-A|LVNC1","108170","1837","DTNA","9606",,"DTNA","1837","DTNA","false","DTNA"
"1580","DDX9|LKP|NDH2|NDHII|RHA","108025","1660","DHX9","9606",,"DHX9","1660","DHX9","false","DHX9"
"1581","HCNGP|HTRG|HTRP","118881","29115","SAP30BP","9606",,"SAP30BP","29115","SAP30BP","false","SAP30BP"
"1582","LHX|RAB2","111800","5862","RAB2A","9606",,"RAB2A","5862","RAB2A","false","RAB2A"
"1583","AMRF|CD36L2|EPM4|HLGP85|LGP85|LIMP-2|LIMPII|SR-BII","107388","950","SCARB2","9606",,"SCARB2","950","SCARB2","false","SCARB2"
"1584","ACAT|MAT|T2|THIL","106556","38","ACAT1","9606",,"ACAT1","38","ACAT1","false","ACAT1"
"1585","DCWHKTA|DP|DPI|DPII","108166","1832","DSP","9606",,"DSP","1832","DSP","false","DSP"
"1586","MCCB","122050","64087","MCCC2","9606",,"MCCC2","64087","MCCC2","false","MCCC2"
"1587","IOTA|PROS27|p27K","111660","5687","PSMA6","9606",,"PSMA6","5687","PSMA6","false","PSMA6"
"1588","CK7|K2C7|K7|SCL","110053","3855","KRT7","9606",,"KRT7","3855","KRT7","false","KRT7"
"1589","NMT55|NRB54|P54|P54NRB|PPP1R114","110904","4841","NONO","9606",,"NONO","4841","NONO","false","NONO"
"1590","ThrRS","112760","6897","TARS","9606",,"TARS","6897","TARS","false","TARS"
"1591","","122000","63932","CXorf56","9606",,"CXorf56","63932","CXorf56","false","CXorf56"
"1592","AF17q25|MSF|MSF1|NAPB|PNUTL4|SINT1|SeptD1","116015","10801","SEPT9","9606",,"SEPT9","10801","SEPT9","false","SEPT9"
"1593","EEF-2|EF-2|EF2|SCA26","108258","1938","EEF2","9606",,"EEF2","1938","EEF2","false","EEF2"
"1594","DDX40|PAD","122790","79665","DHX40","9606","ARG147","DHX40","79665","DHX40","false","DHX40"
"1595","HMGCS","109400","3157","HMGCS1","9606",,"HMGCS1","3157","HMGCS1","false","HMGCS1"
"1596","","115506","10211","FLOT1","9606","DADB-118P11.2","FLOT1","10211","FLOT1","false","FLOT1"
"1597","C14orf163|RA410|SLY1|SLY1P|STXBP1L2","116860","23256","SCFD1","9606","FKSG23","SCFD1","23256","SCFD1","false","SCFD1"
"1598","","124798","91137","SLC25A46","9606",,"SLC25A46","91137","SLC25A46","false","SLC25A46"
"1599","CLP1|EDG1|HIS1|MAQ1","115860","10614","HEXIM1","9606",,"HEXIM1","10614","HEXIM1","false","HEXIM1"
"1600","NF45|PRO3063","109821","3608","ILF2","9606","RP11-354A16.1","ILF2","3608","ILF2","false","ILF2"
"1601","MTHFC|MTHFD","110622","4522","MTHFD1","9606",,"MTHFD1","4522","MTHFD1","false","MTHFD1"
"1602","ISWI|SNF2H|WCRF135|hISWI|hSNF2H","114045","8467","SMARCA5","9606",,"SMARCA5","8467","SMARCA5","false","SMARCA5"
"1603","EG5|HKSP|KNSL1|MCLMR|TRIP5","110030","3832","KIF11","9606",,"KIF11","3832","KIF11","false","KIF11"
"1604","EEF1B|EEF1B1|EF1B","108253","1933","EEF1B2","9606",,"EEF1B2","1933","EEF1B2","false","EEF1B2"
"1605","A190|RPA1|RPA194|RPO1-4|RPO14","117396","25885","POLR1A","9606",,"POLR1A","25885","POLR1A","false","POLR1A"
"1606","RPC3|RPC62","115868","10623","POLR3C","9606",,"POLR3C","10623","POLR3C","false","POLR3C"
"1607","AC19|POLR1C|RPA16|RPA9|RPAC2|RPC16|RPO1-3|TCS2","119272","51082","POLR1D","9606",,"POLR1D","51082","POLR1D","false","POLR1D"
"1608","CGRP-RCP|CGRPRCP|RCP|RCP9","118121","27297","CRCP","9606",,"CRCP","27297","CRCP","false","CRCP"
"1609","RPA39|RPA40|RPA5|RPAC1|TCS3","114909","9533","POLR1C","9606","RP3-337H4.4","POLR1C","9533","POLR1C","false","POLR1C"
"1610","P72|RH70","115776","10521","DDX17","9606","RP3-434P1.1","DDX17","10521","DDX17","false","DDX17"
"1611","CCT-zeta-2|CCTZ-2|Cctz2|TCP-1-zeta-2|TSA303","115932","10693","CCT6B","9606",,"CCT6B","10693","CCT6B","false","CCT6B"
"1612","CD29|FNRB|GPIIA|MDF2|MSK12|VLA-BETA|VLAB","109894","3688","ITGB1","9606","RP11-479G22.2","ITGB1","3688","ITGB1","false","ITGB1"
"1613","HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|RNPA2|SNRPB1","109422","3181","HNRNPA2B1","9606",,"HNRNPA2B1","3181","HNRNPA2B1","false","HNRNPA2B1"
"1614","C128|HLD8|INMAP|RPC2","120828","55703","POLR3B","9606",,"POLR3B","55703","POLR3B","false","POLR3B"
"1615","RPABC1|RPB5|XAP4|hRPB25|hsRPB5","111430","5434","POLR2E","9606",,"POLR2E","5434","POLR2E","false","POLR2E"
"1616","CRP40|CSA|GRP-75|GRP75|HEL-S-124m|HSPA9B|MOT|MOT2|MTHSP75|PBP74","109545","3313","HSPA9","9606",,"HSPA9","3313","HSPA9","false","HSPA9"
"1617","BIP|GRP78|HEL-S-89n|MIF2","109541","3309","HSPA5","9606",,"HSPA5","3309","HSPA5","false","HSPA5"
"1618","AIMP3|P18","114898","9521","EEF1E1","9606","RP3-511E16.1","EEF1E1","9521","EEF1E1","false","EEF1E1"
"1619","HSPC192|ILFS1|LARS1|LEURS|LEUS|LFIS|LRS|PIG44|RNTLS|hr025Cl","119584","51520","LARS","9606",,"LARS","51520","LARS","false","LARS"
"1620","HBSL|aspRS","107984","1615","DARS","9606","PIG40","DARS","1615","DARS","false","DARS"
"1621","EARS|GLUPRORS|PARS|QARS|QPRS","108372","2058","EPRS","9606","PIG32","EPRS","2058","EPRS","false","EPRS"
"1622","GLNRS|MSCCA|PRO2195","111797","5859","QARS","9606",,"QARS","5859","QARS","false","QARS"
"1623","IARS1|ILERS|ILRS|IRS|PRO0785","109605","3376","IARS","9606","RP11-62C3.1","IARS","3376","IARS","false","IARS"
"1624","JTV-1|JTV1|P38","113684","7965","AIMP2","9606","PRO0992","AIMP2","7965","AIMP2","false","AIMP2"
"1625","CMTRIB|DFNB89|KARS1|KARS2|KRS","109938","3735","KARS","9606",,"KARS","3735","KARS","false","KARS"
"1626","K-ALPHA-1","115651","10376","TUBA1B","9606",,"TUBA1B","10376","TUBA1B","false","TUBA1B"
"1627","EIEE6|FEB3|FEB3A|FHM3|GEFSP2|HBSCI|NAC1|Nav1.1|SCN1|SMEI","112228","6323","SCN1A","9606",,"SCN1A","6323","SCN1A","false","SCN1A"
"1628","PRO2015|SH3D1B|SH3P18|SWA|SWAP","119098","50618","ITSN2","9606",,"ITSN2","50618","ITSN2","false","ITSN2"
"1629","HMG1|HMG3|SBP-1","109389","3146","HMGB1","9606","RP11-550P23.1","HMGB1","3146","HMGB1","false","HMGB1"
"1630","FGF-13|FGF2|FHF-2|FHF2","108549","2258","FGF13","9606","RP6-27P15.3","FGF13","2258","FGF13","false","FGF13"
"1631","OXCT|SCOT","111059","5019","OXCT1","9606",,"OXCT1","5019","OXCT1","false","OXCT1"
"1632","OPRT","113218","7372","UMPS","9606","OK/SW-cl.21","UMPS","7372","UMPS","false","UMPS"
"1633","ARPP-19e","108343","2029","ENSA","9606","RP11-54A4.10-004","ENSA","2029","ENSA","false","ENSA"
"1634","AAG2|FAM10A1|FAM10A4|HIP|HOP|HSPABP|HSPABP1|P48|PRO0786|SNC6","112644","6767","ST13","9606","RP3-408N23.5","ST13","6767","ST13","false","ST13"
"1635","FAM82A2|FAM82C|RMD-3|RMD3|ptpip51","120476","55177","RMDN3","9606","hucep-10","RMDN3","55177","RMDN3","false","RMDN3"
"1636","MST133|MSTP133|SWS2","123216","80303","EFHD1","9606","PP3051","EFHD1","80303","EFHD1","false","EFHD1"
"1637","4.1B|DAL-1|DAL1","116753","23136","EPB41L3","9606",,"EPB41L3","23136","EPB41L3","false","EPB41L3"
"1638","FKSG33|HSD15|LMBR2","126622","140545","RNF32","9606","tcag7.575","RNF32","140545","RNF32","false","RNF32"
"1639","ALMalpha|AMSH-FP|AMSH-LP|bA399O19.2","121614","57559","STAMBPL1","9606",,"STAMBPL1","57559","STAMBPL1","false","STAMBPL1"
"1640","RHEB2","111941","6009","RHEB","9606",,"RHEB","6009","RHEB","false","RHEB"
"1641","HEL-S-2a|NKEF-B|NKEFB|PRP|PRX2|PRXII|PTX1|TDPX1|TPX1|TSA","112860","7001","PRDX2","9606",,"PRDX2","7001","PRDX2","false","PRDX2"
"1642","H731","118098","27250","PDCD4","9606","RP11-348N5.4","PDCD4","27250","PDCD4","false","PDCD4"
"1643","ECNOS|eNOS","110909","4846","NOS3","9606",,"NOS3","4846","NOS3","false","NOS3"
"1644","Fbl12","120200","54850","FBXL12","9606",,"FBXL12","54850","FBXL12","false","FBXL12"
"1645","CPC8|CYPIIC8|MP-12/MP-20","107936","1558","CYP2C8","9606",,"CYP2C8","1558","CYP2C8","false","CYP2C8"
"1646","CPCI|CYP2C|CYP2C17|P450-6B/29C|P450IIC17","107938","1562","CYP2C18","9606","RP11-466J14.4","CYP2C18","1562","CYP2C18","false","CYP2C18"
"1647","AP1-mu2|HSMU1B|MU-1B|MU1B|mu2","115364","10053","AP1M2","9606",,"AP1M2","10053","AP1M2","false","AP1M2"
"1648","ANKRD25|MXRA3|PPKWH|SIP","117449","25959","KANK2","9606",,"KANK2","25959","KANK2","false","KANK2"
"1649","ACAD5|GCD","108909","2639","GCDH","9606",,"GCDH","2639","GCDH","false","GCDH"
"1650","PML-RAR|PRAM-1","123894","84106","PRAM1","9606",,"PRAM1","84106","PRAM1","false","PRAM1"
"1651","","111802","5864","RAB3A","9606",,"RAB3A","5864","RAB3A","false","RAB3A"
"1652","P50CDC37","116312","11140","CDC37","9606",,"CDC37","11140","CDC37","false","CDC37"
"1653","AD2|APO-E|LDLCQ5|LPG","106845","348","APOE","9606",,"APOE","348","APOE","false","APOE"
"1654","SITPEC","119446","51295","ECSIT","9606",,"ECSIT","51295","ECSIT","false","ECSIT"
"1655","MGA3","123176","80207","OPA3","9606",,"OPA3","80207","OPA3","false","OPA3"
"1656","","124380","84947","SERAC1","9606","RP1-257C19.1","SERAC1","84947","SERAC1","false","SERAC1"
"1657","MetRS|mtMetRS","124988","92935","MARS2","9606",,"MARS2","92935","MARS2","false","MARS2"
"1658","SAMWD1|SPG54|iPLA(1)gamma","116862","23259","DDHD2","9606",,"DDHD2","23259","DDHD2","false","DDHD2"
"1659","NLGase|SPG46","121728","57704","GBA2","9606","AD035","GBA2","57704","GBA2","false","GBA2"
"1660","COXPD7|SPG55","124847","91574","C12orf65","9606","My030","C12orf65","91574","C12orf65","false","C12orf65"
"1661","PROTRUDIN|SPG33","125623","118813","ZFYVE27","9606","RP11-459F3.2","ZFYVE27","118813","ZFYVE27","false","ZFYVE27"
"1662","GLUP|HAK005771|PARK2CRG","126421","135138","PACRG","9606","RP3-495O10.2","PACRG","135138","PACRG","false","PACRG"
"1663","ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3","124137","84557","MAP1LC3A","9606","RP11-346K17.1","MAP1LC3A","84557","MAP1LC3A","false","MAP1LC3A"
"1664","A170|OSIL|PDB3|ZIP3|p60|p62|p62B","114397","8878","SQSTM1","9606",,"SQSTM1","8878","SQSTM1","false","SQSTM1"
"1665","APG5|APG5-LIKE|APG5L|ASP|hAPG5","114859","9474","ATG5","9606",,"ATG5","9474","ATG5","false","ATG5"
"1666","ACCN2|ASIC|BNaC2","106559","41","ASIC1","9606",,"ASIC1","41","ASIC1","false","ASIC1"
"1667","GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1","106889","396","ARHGDIA","9606",,"ARHGDIA","396","ARHGDIA","false","ARHGDIA"
"1668","TOPI","113003","7150","TOP1","9606","RP3-511B24.1","TOP1","7150","TOP1","false","TOP1"
"1669","","121683","57646","USP28","9606",,"USP28","57646","USP28","false","USP28"
"1670","UNPH-2|UNPH4","115283","9958","USP15","9606",,"USP15","9958","USP15","false","USP15"
"1671","USP16|USP23","117950","27005","USP21","9606","RP11-297K8.3","USP21","27005","USP21","false","USP21"
"1672","MURF-2|RNF29|muRF2","124194","84675","TRIM55","9606",,"TRIM55","84675","TRIM55","false","TRIM55"
"1673","IRF|MURF1|MURF2|RNF28|SMRZ","124195","84676","TRIM63","9606",,"TRIM63","84676","TRIM63","false","TRIM63"
"1674","PRAJA1|RNF70","122109","64219","PJA1","9606","RP13-55H22.1","PJA1","64219","PJA1","false","PJA1"
"1675","CARP-2|CARP2|FRING|RIFIFYLIN|RNF189|RNF34L","125593","117584","RFFL","9606",,"RFFL","117584","RFFL","false","RFFL"
"1676","FBG2|FBS2|FBX6|Fbx6b","117654","26270","FBXO6","9606","RP3-330O12.3","FBXO6","26270","FBXO6","false","FBXO6"
"1677","BCSG1|SR","112507","6623","SNCG","9606",,"SNCG","6623","SNCG","false","SNCG"
"1678","NACP|PARK1|PARK4|PD1","112506","6622","SNCA","9606",,"SNCA","6622","SNCA","false","SNCA"
"1679","BNHS|NTE|NTEMND|SPG39|iPLA2delta|sws","116114","10908","PNPLA6","9606",,"PNPLA6","10908","PNPLA6","false","PNPLA6"
"1680","GPRK5","109127","2869","GRK5","9606","RP11-714M16.1","GRK5","2869","GRK5","false","GRK5"
"1681","RABEX5|RAP1|rabex-5","118154","27342","RABGEF1","9606",,"RABGEF1","27342","RABGEF1","false","RABGEF1"
"1682","CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5","128444","203068","TUBB","9606","DAAP-285E11.4","TUBB","203068","TUBB","false","TUBB"
"1683","B-ALPHA-1|LIS3|TUBA3","113603","7846","TUBA1A","9606",,"TUBA1A","7846","TUBA1A","false","TUBA1A"
"1684","EF-1a|ERFS|HBS1|HSPC276|eRF3c","115986","10767","HBS1L","9606","RP11-349J5.1","HBS1L","10767","HBS1L","false","HBS1L"
"1685","DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2","109534","3301","DNAJA1","9606","RP11-54K16.1","DNAJA1","3301","DNAJA1","false","DNAJA1"
"1686","HSPF1|Hdj1|Hsp40|RSPH16B|Sis1","109569","3337","DNAJB1","9606",,"DNAJB1","3337","DNAJB1","false","DNAJB1"
"1687","D6S182|HSP84|HSP90B|HSPC2|HSPCB","109558","3326","HSP90AB1","9606","RP1-302G2.1","HSP90AB1","3326","HSP90AB1","false","HSP90AB1"
"1688","C1orf124|DDDL1880|DVC1|PRO4323|Spartan|dJ876B10.3","123817","83932","SPRTN","9606","RP5-876B10.3","SPRTN","83932","SPRTN","false","SPRTN"
"1689","APO-J|APOJ|CLI|CLU1|CLU2|KUB1|NA1/NA2|SGP-2|SGP2|SP-40|TRPM-2|TRPM2","107603","1191","CLU","9606","AAG4","CLU","1191","CLU","false","CLU"
"1690","AURA17|DARDARIN|PARK8|RIPK7|ROCO2","125700","120892","LRRK2","9606",,"LRRK2","120892","LRRK2","false","LRRK2"
"1691","GPRC1A|MGLU1|MGLUR1|PPP1R85|SCAR13","109168","2911","GRM1","9606",,"GRM1","2911","GRM1","false","GRM1"
"1692","BDPLT17","113924","8328","GFI1B","9606","RP11-415H23.1","GFI1B","8328","GFI1B","false","GFI1B"
"1693","PICK|PRKCABP","114849","9463","PICK1","9606","RP5-1039K5.11-004","PICK1","9463","PICK1","false","PICK1"
"1694","BAG-6|BAT3|D6S52E|G3","113647","7917","BAG6","9606","DADB-70P7.10-021","BAG6","7917","BAG6","false","BAG6"
"1695","CATC4|PCTAIRE2BP|TRAP","116994","23424","TDRD7","9606","RP11-508D10.1","TDRD7","23424","TDRD7","false","TDRD7"
"1696","KBP|TTC20","117567","26128","KIAA1279","9606",,"KIAA1279","26128","KIAA1279","false","KIAA1279"
"1697","ZC3H5|ZC3HDC5","124536","85451","UNK","9606",,"UNK","85451","UNK","false","UNK"
"1698","SIAT7-F|SIAT7F|ST6GALNACVI","119039","30815","ST6GALNAC6","9606","RP11-203J24.3","ST6GALNAC6","30815","ST6GALNAC6","false","ST6GALNAC6"
"1699","BAF170|CRACC2|Rsc8","112485","6601","SMARCC2","9606",,"SMARCC2","6601","SMARCC2","false","SMARCC2"
"1700","SFRS14","115449","10147","SUGP2","9606",,"SUGP2","10147","SUGP2","false","SUGP2"
"1701","DESP4|ERG25|SC4MOL","112214","6307","MSMO1","9606",,"MSMO1","6307","MSMO1","false","MSMO1"
"1702","SAR1|SARA1|Sara|masra2","121186","56681","SAR1A","9606","RP11-367H5.4","SAR1A","56681","SAR1A","false","SAR1A"
"1703","TBP1","111675","5702","PSMC3","9606",,"PSMC3","5702","PSMC3","false","PSMC3"
"1704","ASNRS|NARS1","110758","4677","NARS","9606",,"NARS","4677","NARS","false","NARS"
"1705","MYSPDZ|SPR210","134384","399687","MYO18A","9606",,"MYO18A","399687","MYO18A","false","MYO18A"
"1706","","135084","401442","LOC401442","9606",,"LOC401442","401442","LOC401442","false","LOC401442"
"1707","CLIM2|NLI","114384","8861","LDB1","9606",,"LDB1","8861","LDB1","false","LDB1"
"1708","","121618","57563","KLHL8","9606",,"KLHL8","57563","KLHL8","false","KLHL8"
"1709","551G9.2|ETF3A|GST1|eRF3a","109190","2935","GSPT1","9606",,"GSPT1","2935","GSPT1","false","GSPT1"
"1710","IRIZIO","120027","54540","FAM193B","9606",,"FAM193B","54540","FAM193B","false","FAM193B"
"1711","CDHF14|CDHR11|FAT-J|FATJ|HKLLS2|VMLDS2","122763","79633","FAT4","9606","Nbla00548","FAT4","79633","FAT4","false","FAT4"
"1712","FAM21A|VPEF","128984","253725","FAM21C","9606","RP11-175I17.5","FAM21C","253725","FAM21C","false","FAM21C"
"1713","C17orf81|DERP6|MST071|MSTP071","117122","23587","ELP5","9606","HSPC002","ELP5","23587","ELP5","false","ELP5"
"1714","DCTN-22|DCTN22","116418","11258","DCTN3","9606","RP11-296L22.3","DCTN3","11258","DCTN3","false","DCTN3"
"1715","ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH","116460","11332","ACOT7","9606","RP1-120G22.10","ACOT7","11332","ACOT7","false","ACOT7"
"1716","AC6","106625","112","ADCY6","9606",,"ADCY6","112","ADCY6","false","ADCY6"
"1717","","116695","23060","ZNF609","9606",,"ZNF609","23060","ZNF609","false","ZNF609"
"1718","RoXaN","116866","23264","ZC3H7B","9606",,"ZC3H7B","23264","ZC3H7B","false","ZC3H7B"
"1719","MRD25","118093","27245","AHDC1","9606","RP1-159A19.1","AHDC1","27245","AHDC1","false","AHDC1"
"1720","CIRP","107573","1153","CIRBP","9606",,"CIRBP","1153","CIRBP","false","CIRBP"
"1721","ESP-2|HED-2","113569","7791","ZYX","9606",,"ZYX","7791","ZYX","false","ZYX"
"1722","HLP3|HPCAL3|HUVISL1|VILIP|VILIP-1","113286","7447","VSNL1","9606",,"VSNL1","7447","VSNL1","false","VSNL1"
"1723","NICE-4","115227","9898","UBAP2L","9606","RP11-205M9.4","UBAP2L","9898","UBAP2L","false","UBAP2L"
"1724","OIP-1|OIP1|TRIP-6|TRIP6i2|ZRP-1","113056","7205","TRIP6","9606","tcag7.1300","TRIP6","7205","TRIP6","false","TRIP6"
"1725","IL-1RAcPIP","119978","54472","TOLLIP","9606",,"TOLLIP","54472","TOLLIP","false","TOLLIP"
"1726","24b2|24b2/STAC2","131192","342667","STAC2","9606",,"STAC2","342667","STAC2","false","STAC2"
"1727","R3HDM","117065","23518","R3HDM1","9606",,"R3HDM1","23518","R3HDM1","false","R3HDM1"
"1728","BLIMP1|PRDI-BF1","107108","639","PRDM1","9606","RP1-134E15.1","PRDM1","639","PRDM1","false","PRDM1"
"1729","PROLIDASE","111208","5184","PEPD","9606",,"PEPD","5184","PEPD","false","PEPD"
"1730","GFRP1|HMR|N10|NAK-1|NGFIB|NP10|NUR77|TR3","109407","3164","NR4A1","9606",,"NR4A1","3164","NR4A1","false","NR4A1"
"1731","","119685","51701","NLK","9606",,"NLK","51701","NLK","false","NLK"
"1732","","122267","64753","CCDC136","9606","NAG6","CCDC136","64753","CCDC136","false","CCDC136"
"1733","MOZ|MYST3|RUNXBP2|ZC2HC6A|ZNF220","113703","7994","KAT6A","9606",,"KAT6A","7994","KAT6A","false","KAT6A"
"1734","HRX2|MLL1B|MLL2|MLL4|TRX2|WBP-7|WBP7","115104","9757","KMT2B","9606",,"KMT2B","9757","KMT2B","false","KMT2B"
"1735","C16orf77|IL-34","126985","146433","IL34","9606",,"IL34","146433","IL34","false","IL34"
"1736","","127672","158358","KIAA2026","9606",,"KIAA2026","158358","KIAA2026","false","KIAA2026"
"1737","AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2","114086","8514","KCNAB2","9606","RP1-233K16.1","KCNAB2","8514","KCNAB2","false","KCNAB2"
"1738","CD104","109897","3691","ITGB4","9606",,"ITGB4","3691","ITGB4","false","ITGB4"
"1739","HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1","109535","3303","HSPA1A","9606","DAQB-147D11.1","HSPA1A","3303","HSPA1A","false","HSPA1A"
"1740","GCL","117333","25801","GCA","9606",,"GCA","25801","GCA","false","GCA"
"1741","C11orf41|C11orf69|G2","117301","25758","KIAA1549L","9606","hCG_1655816","KIAA1549L","25758","KIAA1549L","false","KIAA1549L"
"1742","","120219","54870","QRICH1","9606",,"QRICH1","54870","QRICH1","false","QRICH1"
"1743","AAG11|DRAL|FHL-2|SLIM-3|SLIM3","108565","2274","FHL2","9606",,"FHL2","2274","FHL2","false","FHL2"
"1744","C13|C13orf19|FAM48A|P38IP|SPT20","120729","55578","SUPT20H","9606","FP757","SUPT20H","55578","SUPT20H","false","SUPT20H"
"1745","CD39L2|IL-6SAG|IL6ST2|NTPDase-6|dJ738P15.3","107393","955","ENTPD6","9606","RP4-738P15.5","ENTPD6","955","ENTPD6","false","ENTPD6"
"1746","4E-T|Clast4","121148","56478","EIF4ENIF1","9606","RP11-247I13.2","EIF4ENIF1","56478","EIF4ENIF1","false","EIF4ENIF1"
"1747","eIF-4C","114542","9086","EIF1AY","9606",,"EIF1AY","9086","EIF1AY","false","EIF1AY"
"1748","PPP1R66|UURF2|hRUL138","115021","9666","DZIP3","9606",,"DZIP3","9666","DZIP3","false","DZIP3"
"1749","HCA57|TID1|hTID-1","114547","9093","DNAJA3","9606",,"DNAJA3","9093","DNAJA3","false","DNAJA3"
"1750","ARMD11","107853","1471","CST3","9606",,"CST3","1471","CST3","false","CST3"
"1751","C14orf92|KIAA0737|LCP1|MIG7","115209","9878","TOX4","9606",,"TOX4","9878","TOX4","false","TOX4"
"1752","MRF-1|MRF1|RP11-363D14","116074","10865","ARID5A","9606","UNQ5814","ARID5A","10865","ARID5A","false","ARID5A"
"1753","MASK|VBARP","120230","54882","ANKHD1","9606","PP2500","ANKHD1","54882","ANKHD1","false","ANKHD1"
